id,headword,normalized_headword,pronunciation,pos,pos_tag,morph,etymology,gloss_en,gloss_ru,definition,senses,examples,source,page,confidence,notes,pronunciation_ipa,pronunciation_deva,pron_confidence,pron_note,pron_token_sample
2613,Khopā,Khopa,,NOUN,n.m.,,,See Garī.,,See Garī.,,,mainDictionary_repaired.csv,80,original,,Khopaː,Khओpआ,low,unmapped_chars_sample='Khp' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'p', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2614,Khoṛ,Khor,,NOUN,n.m. pl.,,,Walnuts.,,Walnuts.,,"-khelṇī, v.i. re. To play with walnuts. -jhāṛne, v.t. re. To pluck walnuts.",mainDictionary_repaired.csv,80,original,,Khoṛ,Khओṛ,low,unmapped_chars_sample='Khṛ' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 3}]"
2615,Khoṛā or -u,Khora or -u,,ADJ.,adj. m.,,,Lame.,,Lame.,,"f. -ī, pl. -é. -hoṇā, v.s. ir. To become lame. -karnā, v.t. ir. To make one lame.",mainDictionary_repaired.csv,80,original,,Khoṛaː or -u,Khओṛआ ओr -u,low,unmapped_chars_sample='Khṛ r ' count=8,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': ' ', 'pos': 5}]"
2616,Khoṭ,Khot,,NOUN,n.m.,,,"Defect, imperfection, fault.",,"Defect, imperfection, fault.",,"-lāgnā, v.a. re. To be afflicted with an imperfection (from a deity). -lāṇā, v.a. re. To blame. -ṭhāṇā, v.a. re. To set one free from an imperfection.",mainDictionary_repaired.csv,80,original,,Khoṭ,Khओṭ,low,unmapped_chars_sample='Khṭ' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 3}]"
2617,Khoṭā or -u,Khota or -u,,ADJ.,adj. m.,,(H.),"Wicked, imperfect, faulty.",,"Wicked, imperfect, faulty.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khoṭaː or -u,Khओṭआ ओr -u,low,unmapped_chars_sample='Khṭ r ' count=8,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': ' ', 'pos': 5}]"
2618,Khoṭā,Khota,,NOUN,n.m.,,(H.),An ass.,,An ass.,,,mainDictionary_repaired.csv,80,original,,Khoṭaː,Khओṭआ,low,unmapped_chars_sample='Khṭ' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2619,Khotr,Khotr,,NOUN,n.m.,,,"A pit, a hole.",,"A pit, a hole.",,"-paṛnā, v.i. ir. To look like a hole. -pāṇā, v.t. re. To make a hole.",mainDictionary_repaired.csv,80,original,,Khotr,Khओtr,low,unmapped_chars_sample='Khtr' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 3}, {'matched': None, 'char': 'r', 'pos': 4}]"
2620,Khoṭrī,Khotri,,N.F.,n.f.,,,"A hole, for playing a game with walnuts.",,"A hole, for playing a game with walnuts.",,"-khelṇī, v.i. re. To play at throwing walnuts into a hole.",mainDictionary_repaired.csv,80,original,,Khoṭrī,Khओṭrī,low,unmapped_chars_sample='Khṭrī' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 3}, {'matched': None, 'char': 'r', 'pos': 4}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2621,Khoṇwāṇu,Khonwanu,,V.I.,v.i. re.,,,"To be spoilt, to be unfit.",,"To be spoilt, to be unfit.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khoṇʋaːṇu,Khओṇवा/वṇu,low,unmapped_chars_sample='Khṇṇu' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': 'wā', 'ipa': 'ʋaː', 'deva': 'वा/व', 'pos': 4, 'len': 2, 'note': ""Labio-dental approximant common in Indic languages; sometimes 'w' realized as 'ʋ'""}, {'matched': None, 'char': 'ṇ', 'pos': 6}]"
2622,Khowā,Khowa,,NOUN,n.m.,,(H.),"(1) The substance obtained by boiling milk. (2) c.p. Spoiled, made unfit.",,"(1) The substance obtained by boiling milk. (2) c.p. Spoiled, made unfit.",,,mainDictionary_repaired.csv,80,original,,Khoʋaː,Khओवा/व,low,unmapped_chars_sample='Kh' count=2,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': 'wā', 'ipa': 'ʋaː', 'deva': 'वा/व', 'pos': 3, 'len': 2, 'note': ""Labio-dental approximant common in Indic languages; sometimes 'w' realized as 'ʋ'""}]"
2623,Khowāṇu,Khowanu,,V.T.,v.t. re.,,,To cause or allow to spoil.,,To cause or allow to spoil.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khoʋaːṇu,Khओवा/वṇu,low,unmapped_chars_sample='Khṇu' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': 'wā', 'ipa': 'ʋaː', 'deva': 'वा/व', 'pos': 3, 'len': 2, 'note': ""Labio-dental approximant common in Indic languages; sometimes 'w' realized as 'ʋ'""}, {'matched': None, 'char': 'ṇ', 'pos': 5}, {'matched': None, 'char': 'u', 'pos': 6}]"
2624,Khowī-jāṇu,Khowi-janu,,V.S.,v.s. ir.,,,To be spoiled.,,To be spoiled.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khowī-jaːṇu,Khओwī-jआṇu,low,unmapped_chars_sample='Khwī-j' count=8,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'w', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}, {'matched': None, 'char': '-', 'pos': 5}]"
2625,Khrāb,Khrab,,ADJ.,adj.,,(P. kharāb),"Bad, wicked.",,"Bad, wicked.",,,mainDictionary_repaired.csv,80,original,,Khraːb,Khrआb,low,unmapped_chars_sample='Khrb' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'b', 'pos': 4}]"
2626,Khrābā,Khraba,,NOUN,n.m.,,(P. kharābā),"Ruin, destruction.",,"Ruin, destruction.",,,mainDictionary_repaired.csv,80,original,,Khraːbaː,Khrआbआ,low,unmapped_chars_sample='Khrb' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'b', 'pos': 4}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 5, 'len': 1, 'note': ""Long 'a' vowel""}]"
2627,Khrābī,Khrabi,,N.F.,n.f.,,(P. kharābī),Difficulty.,,Difficulty.,,"-hoṇī, v.s. ir. To be difficult.",mainDictionary_repaired.csv,80,original,,Khraːbī,Khrआbī,low,unmapped_chars_sample='Khrbī' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'b', 'pos': 4}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2628,Khrād,Khrad,,NOUN,n.m.,,(H. kharād),A lathe.,,A lathe.,,"-o-da-lāṇā, v.t. re. To sharpen by turning on a lathe.",mainDictionary_repaired.csv,80,original,,Khraːd,Khrआd,low,unmapped_chars_sample='Khrd' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'd', 'pos': 4}]"
2629,Khrādī,Khradi,,NOUN,n.m.,,,A turner on a lathe.,,A turner on a lathe.,,,mainDictionary_repaired.csv,80,original,,Khraːdī,Khrआdī,low,unmapped_chars_sample='Khrdī' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2630,Khrādṇu,Khradnu,,V.T.,v.t. re.,,(H. kharādnā),To turn on a lathe.,,To turn on a lathe.,,,mainDictionary_repaired.csv,80,original,,Khraːdṇu,Khrआdṇu,low,unmapped_chars_sample='Khrdṇu' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2631,Khraiṇ,Khrain,,N.F.,n.f.,,,"A festival observed by the Kanets in Māgh. It is a ceremony just like a jāgrā, the only difference being that the deity returns the same day to its temple.",,"A festival observed by the Kanets in Māgh. It is a ceremony just like a jāgrā, the only difference being that the deity returns the same day to its temple.",,,mainDictionary_repaired.csv,80,original,,Khraiṇ,Khrअiṇ,low,unmapped_chars_sample='Khriṇ' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'i', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2632,Khraṛnu,Khrarnu,,V.A.T.,v.a.t. re.,,,"To dig, to excavate.",,"To dig, to excavate.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khrar̩nu,Khrअर्ण/र्‍णu,low,unmapped_chars_sample='Khru' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': 'ṛn', 'ipa': 'r̩n', 'deva': 'र्ण/र्\u200dण', 'pos': 4, 'len': 2, 'note': 'Syllabic r or retroflex rhotic + n cluster; confirm with native realization'}, {'matched': None, 'char': 'u', 'pos': 6}]"
2633,Khréhaṇ,Khrehan,,N.F.,n.f.,,,A sling used for throwing small stones to frighten monkeys off the crops.,,A sling used for throwing small stones to frighten monkeys off the crops.,,"-bāṇī or -bahṇī, v.a. re. To sling a stone.",mainDictionary_repaired.csv,80,original,,Khreːhaṇ,Khrए (lengthened)hअṇ,low,unmapped_chars_sample='Khrhṇ' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 3, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}, {'matched': None, 'char': 'h', 'pos': 4}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 5, 'len': 1, 'note': ""Short 'a' vowel""}]"
2634,Khrīchnu,Khrichnu,,V.T.,v.t. re.,,,"To erase, to excoriate.",,"To erase, to excoriate.",,,mainDictionary_repaired.csv,80,original,,Khrīt͡ʃnu,Khrīच/छnu,low,unmapped_chars_sample='Khrīnu' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 4, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': 'n', 'pos': 6}]"
2635,Khrīd,Khrid,,N.F.,n.f.,,(P. kharīd),"Buying, a purchase.",,"Buying, a purchase.",,,mainDictionary_repaired.csv,80,original,,Khrīd,Khrīd,low,unmapped_chars_sample='Khrīd' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}]"
2636,Khrīdār,Khridar,,NOUN,n.m.,,(P. kharīd-dār),"A purchaser, one who buys.",,"A purchaser, one who buys.",,,mainDictionary_repaired.csv,80,original,,Khrīdaːr,Khrīdआr,low,unmapped_chars_sample='Khrīdr' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 5, 'len': 1, 'note': ""Long 'a' vowel""}]"
2637,Khrīdī-deṇu,Khridi-denu,,V.T.,v.t. ir.,,,To have purchased.,,To have purchased.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,80,original,,Khrīdī-deṇu,Khrīdī-dएṇu,low,unmapped_chars_sample='Khrīdī' count=10,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2638,Khrīdṇu,Khridnu,,V.A.T.,v.a.t. re.,,(P. kharīdnā),"To purchase, buy.",,"To purchase, buy.",,,mainDictionary_repaired.csv,80,original,,Khrīdṇu,Khrīdṇu,low,unmapped_chars_sample='Khrīdṇ' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2639,Khryūṇṭh,Khryunth,,NOUN,n.m.,,,The uppermost storey of a house.,,The uppermost storey of a house.,,,mainDictionary_repaired.csv,80,original,,Khryuːṇṭh,Khryऊṇṭh,low,unmapped_chars_sample='Khryṇṭ' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'r', 'pos': 2}, {'matched': None, 'char': 'y', 'pos': 3}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 4, 'len': 1, 'note': ""Long 'u' vowel""}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2640,Khud or khudd,Khud or khudd,,NOUN,n.m.,,,A roof of mud; the mud-roof (of a house).,,A roof of mud; the mud-roof (of a house).,,,mainDictionary_repaired.csv,80,original,,Khud or khudd,Khud ओr khudd,low,unmapped_chars_sample='Khud r' count=12,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': None, 'char': ' ', 'pos': 4}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 5, 'len': 1, 'note': 'Mid-back rounded vowel'}]"
2641,Khud,Khud,,ADV.,adv.,,(P. khud),Self.,,Self.,,'Se khud bolo thī' - 'He himself said.',mainDictionary_repaired.csv,80,original,,Khud,Khud,low,unmapped_chars_sample='Khud' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}]"
2642,Khudd,Khudd,,N.F.,n.f.,,,See Khud.,,See Khud.,,,mainDictionary_repaired.csv,81,original,,Khudd,Khudd,low,unmapped_chars_sample='Khudd' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}]"
2643,Khulāwṇu,Khulawnu,,V.T.,v.t. re.,,,See Kholāwṇu.,,See Kholāwṇu.,,,mainDictionary_repaired.csv,81,original,,Khulaːwṇu,Khulआwṇu,low,unmapped_chars_sample='Khulwṇ' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'l', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'w', 'pos': 5}]"
2644,Khuljā,Khulja,,NOUN,n.m.,,,Leaf of a door.,,Leaf of a door.,,,mainDictionary_repaired.csv,81,original,,Khuljaː,Khuljआ,low,unmapped_chars_sample='Khulj' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'l', 'pos': 3}, {'matched': None, 'char': 'j', 'pos': 4}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 5, 'len': 1, 'note': ""Long 'a' vowel""}]"
2645,Khulnu,Khulnu,,V.I.,v.i. re.,,,To be opened.,,To be opened.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,81,original,,Khulnu,Khulnu,low,unmapped_chars_sample='Khulnu' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'l', 'pos': 3}, {'matched': None, 'char': 'n', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2646,Khulū or -ā,Khulu or -a,,ADJ.,adj. m.,,,"Loosened, light.",,"Loosened, light.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,81,original,,Khuluː or -aː,Khulऊ ओr -आ,low,unmapped_chars_sample='Khul r' count=8,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'l', 'pos': 3}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 4, 'len': 1, 'note': ""Long 'u' vowel""}, {'matched': None, 'char': ' ', 'pos': 5}]"
2647,Khuṇḍā,Khunda,,NOUN,n.m.,,,A wooden peg to fasten cattle in.,,A wooden peg to fasten cattle in.,,,mainDictionary_repaired.csv,81,original,,Khuṇḍaː,Khuṇḍआ,low,unmapped_chars_sample='Khuṇḍ' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'ḍ', 'pos': 4}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 5, 'len': 1, 'note': ""Long 'a' vowel""}]"
2648,Khuṇḍī,Khundi,,N.F.,n.f.,,,A stick for playing ball.,,A stick for playing ball.,,,mainDictionary_repaired.csv,81,original,,Khuṇḍī,Khuṇḍī,low,unmapped_chars_sample='Khuṇḍī' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'ḍ', 'pos': 4}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2649,Khuṇḍū or -ā,Khundu or -a,,ADJ.,adj. m.,,,Blunt.,,Blunt.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,81,original,,Khuṇḍuː or -aː,Khuṇḍऊ ओr -आ,low,unmapped_chars_sample='Khuṇḍ ' count=9,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'ḍ', 'pos': 4}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 5, 'len': 1, 'note': ""Long 'u' vowel""}]"
2650,Khuṅg,Khung,,N.F.,n.f.,,,Cough.,,Cough.,,"-hoṇī, v.s. ir. To suffer from cough.",mainDictionary_repaired.csv,81,original,,Khuṅg,Khuṅg,low,unmapped_chars_sample='Khuṅg' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'ṅ', 'pos': 3}, {'matched': None, 'char': 'g', 'pos': 4}]"
2651,Khuṅgṇu,Khungnu,,V.I.,v.i. re.,,,To cough.,,To cough.,,,mainDictionary_repaired.csv,81,original,,Khuṅgṇu,Khuṅgṇu,low,unmapped_chars_sample='Khuṅgṇ' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'ṅ', 'pos': 3}, {'matched': None, 'char': 'g', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2652,Khur,Khur,,NOUN,n.m.,,(H.),Hoof.,,Hoof.,,,mainDictionary_repaired.csv,81,original,,Khur,Khur,low,unmapped_chars_sample='Khur' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'r', 'pos': 3}]"
2653,Khurchṇu,Khurchnu,,V.A.,v.a. re.,,,"To scratch, to erase.",,"To scratch, to erase.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,81,original,,Khurt͡ʃṇu,Khurच/छṇu,low,unmapped_chars_sample='Khurṇu' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'r', 'pos': 3}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 4, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': 'ṇ', 'pos': 6}]"
2654,Khurkṇu,Khurknu,,V.S.,v.s. re.,,,To itch.,,To itch.,,,mainDictionary_repaired.csv,81,original,,Khurkṇu,Khurkṇu,low,unmapped_chars_sample='Khurkṇ' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 'r', 'pos': 3}, {'matched': None, 'char': 'k', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
